,name,state,latitude,longitude
2955,Boothwyn Store,PA,39.852029,-75.448983
2956,Edinboro Supercenter,PA,41.87676,-80.174154
2957,Washington Court House Supercenter,OH,39.522633,-83.456061
2958,Reno Supercenter,NV,39.535505,-119.867706
2959,Eugene Supercenter,OR,44.0459,-123.169349
2960,Savoy Supercenter,IL,40.048819,-88.256267
2961,Richland Supercenter,WA,46.255963,-119.307866
2962,Cambridge Supercenter,OH,39.989348,-81.576671
2963,Yorktown Supercenter,VA,37.119381,-76.459353
2964,Missoula Supercenter,MT,46.883599,-114.042028
2965,East Windsor Store,NJ,40.253991,-74.55326
2966,Mexico Supercenter,ME,44.538526,-70.516879
2967,Omaha Supercenter,NE,41.23153,-96.198894
2968,Ephrata Supercenter,WA,47.30449,-119.540466
2969,Antigo Supercenter,WI,45.163307,-89.142687
2970,Wytheville Supercenter,VA,36.956267,-81.099126
2971,Calera Supercenter,AL,33.146252,-86.751885
2972,North Richland Hills Supercenter,TX,32.906238,-97.189608
2973,Edmond Neighborhood Market,OK,35.639668,-97.53257
2974,San Bernardino Store,CA,34.165511,-117.336068
2975,Overland Park Supercenter,KS,38.842433,-94.669718
2976,Lincoln Supercenter,NE,40.736437,-96.598969
2977,San Antonio Supercenter,TX,29.400481,-98.386192
2978,Rochester Supercenter,NY,43.1942812,-77.5968688
2979,Harborcreek Supercenter,PA,42.159486,-79.968079
2980,Reno Supercenter,NV,39.422876,-119.75658
2981,Logan Supercenter,OH,39.538335,-82.43698
2982,Wichita Supercenter,KS,37.724703,-97.465846
2983,Cedar Hill Supercenter,TX,32.597465,-96.94703
2984,Lewisville Neighborhood Market,TX,33.072889,-97.038182
2985,Arlington Supercenter,TX,32.666757,-97.209309
2986,Hickory Creek Supercenter,TX,33.127829,-97.046313
2987,Kahului Store,HI,20.87826,-156.454892
2988,Baton Rouge Supercenter,LA,30.541743,-91.025189
2989,Flanders Store,NJ,40.881852,-74.708272
2990,Union Store,NJ,40.6870876,-74.2999066
2991,Houston Supercenter,TX,29.919899,-95.602222
2992,West Jefferson Supercenter,NC,36.3893179,-81.4811689
2993,Chardon Supercenter,OH,41.586203,-81.226511
2994,Louisville Supercenter,KY,38.142543,-85.586846
2995,Broken Arrow Supercenter,OK,35.991653,-95.800655
2996,Kemah Supercenter,TX,29.534829,-95.01829
2997,Chesapeake Neighborhood Market,VA,36.743929,-76.22563
2998,Wapakoneta Supercenter,OH,40.561577,-84.177792
2999,Houston Supercenter,TX,29.679267,-95.561318
3000,Providence Store,RI,41.845607,-71.416056
3001,Reidsville Supercenter,NC,36.3834062,-79.6670644
3002,Mayodan Supercenter,NC,36.420034,-79.935709
3003,Grundy Supercenter,VA,37.27783,-82.102019
3004,Crawfordville Supercenter,FL,30.216862,-84.360259
3005,Middleburg Supercenter,FL,30.105744,-81.833799
3006,Jacksonville Supercenter,FL,30.279227,-81.629059
3007,Centennial Supercenter,CO,39.590559,-104.861788
3008,Houston Supercenter,TX,29.733259,-95.591395
3009,Miami Gardens Supercenter,FL,25.952899,-80.243694
3010,Alameda Neighborhood Market,NM,35.180495,-106.68984
3011,Glendale Neighborhood Market,AZ,33.656074,-112.150364
3012,Harker Heights Supercenter,TX,31.0699848,-97.6744168
3013,Deltona Supercenter,FL,28.869772,-81.164118
3014,Glendale Neighborhood Market,AZ,33.539296,-112.218862
3015,Palmhurst Supercenter,TX,26.260654,-98.315814
3016,Greenville Supercenter,MI,43.179969,-85.290091
3017,Pewaukee Store,WI,43.087812,-88.228192
3018,Sheboygan Supercenter,WI,43.792503,-87.767311
3019,Oklahoma City Neighborhood Market,OK,35.332949,-97.566194
3020,Potsdam Supercenter,NY,44.661593,-75.026502
3021,Pine Bluff Supercenter,AR,34.173882,-92.003129
3022,Fulton Supercenter,NY,43.323635,-76.448689
3023,Chesapeake Neighborhood Market,VA,36.7094822,-76.2636869
3024,Rio Grande Supercenter,NJ,39.021114,-74.872818
3025,Malone Supercenter,NY,44.845175,-74.329384
3026,Vineland Supercenter,NJ,39.4895,-75.047427
3027,Woodhaven Supercenter,MI,42.135539,-83.227814
3028,Spartanburg Neighborhood Market,SC,34.921112,-81.884451
3029,Tulsa Neighborhood Market,OK,36.131823,-95.923779
3030,Dallas Neighborhood Market,TX,32.800647,-96.794125
3031,Lake Park Supercenter,FL,26.795173,-80.088336
3032,Amelia Supercenter,OH,39.015221,-84.19885
3033,Winter Haven Supercenter,FL,27.9768421,-81.6490412
3034,Port Charlotte Supercenter,FL,27.02493,-82.047909
3035,Stockton Supercenter,CA,38.049823,-121.376304
3036,Winchester Supercenter,VA,39.193917,-78.205538
3037,Henderson Neighborhood Market,NV,36.040504,-115.048277
3038,Las Vegas Supercenter,NV,36.108534,-115.062957
3039,Las Vegas Neighborhood Market,NV,36.05499,-115.119993
3040,Tucson Neighborhood Market,AZ,32.25197,-110.908802
3041,Las Vegas Neighborhood Market,NV,36.156162,-115.079671
3042,Fort Mill Neighborhood Market,SC,35.005992,-80.930448
3043,Saint Paul Supercenter,MN,44.897067,-93.077455
3044,Chandler Supercenter,AZ,33.281575,-111.793378
3045,Oak Grove Supercenter,KY,36.668028,-87.440031
3046,Owensboro Supercenter,KY,37.757179,-87.060902
3047,Centerville Supercenter,UT,40.919007,-111.883825
3048,Palmetto Supercenter,FL,27.523773,-82.559178
3049,North Charleston Supercenter,SC,32.87759,-80.017725
3050,Las Vegas Supercenter,NV,36.277766,-115.20307
3051,Tucson Neighborhood Market,AZ,32.132874,-111.026742
3052,Largo Supercenter,FL,27.912974,-82.727723
3053,Charlotte Supercenter,NC,35.226419,-80.894602
3054,Pasco Supercenter,WA,46.272,-119.188261
3055,Oro Valley Supercenter,AZ,32.426075,-110.940899
3056,Sweetwater Supercenter,TX,32.453775,-100.393372
3057,Pueblo West Supercenter,CO,38.336412,-104.740053
3058,Albuquerque Neighborhood Market,NM,35.054712,-106.739343
3059,Springville Supercenter,AL,33.7797315,-86.4329463
3060,Hereford Supercenter,TX,34.839808,-102.40769
3061,Amarillo Supercenter,TX,35.170127,-101.862826
3062,North Port Supercenter,FL,27.034649,-82.217003
3063,Lawrenceville Supercenter,GA,33.936752,-84.025181
3064,Snellville Supercenter,GA,33.807876,-84.046785
3065,Bedford Neighborhood Market,TX,32.843458,-97.132125
3066,Schertz Supercenter,TX,29.6040327,-98.2749599
3067,Atlantic Supercenter,IA,41.401589,-94.98601
3068,Woodlands Supercenter,TX,30.189946,-95.588165
3069,Miami Gardens Supercenter,FL,25.935725,-80.207676
3070,Oswego Supercenter,IL,41.703624,-88.302559
3071,Stockbridge Supercenter,GA,33.507466,-84.235582
3072,Dallas Supercenter,GA,33.935634,-84.730256
3073,Roseville Supercenter,MN,45.021718,-93.183443
3074,College Park Supercenter,GA,33.586866,-84.472179
3075,Grand Island Supercenter,NE,40.885365,-98.336154
3076,Dallas Supercenter,TX,32.95882,-96.816127
3077,Buckeye Supercenter,AZ,33.436922,-112.560303
3078,Leicester Supercenter,MA,42.251179,-71.935136
3079,Fayetteville Neighborhood Market,NC,35.0545697,-79.0640008
3080,Carson City Supercenter,NV,39.18721,-119.757584
3081,Elizabethville Supercenter,PA,40.555853,-76.79168
3082,Palm Harbor Neighborhood Market,FL,28.0600454,-82.7062003
3083,Wesley Chapel Supercenter,FL,28.234793,-82.344173
3084,Naples Supercenter,FL,26.057251,-81.696975
3085,Fort Worth Neighborhood Market,TX,32.703367,-97.428115
3086,Tarpon Springs Supercenter,FL,28.147248,-82.743512
3087,Deptford Supercenter,NJ,39.8442693,-75.0915553
3088,Westbury Store,NY,40.743299,-73.600926
3089,Santa Fe Supercenter,NM,35.619675,-106.031934
3090,Birmingham Neighborhood Market,AL,33.382356,-86.739176
3091,Houston Supercenter,TX,29.630807,-95.237624
3092,Farmington Supercenter,NM,36.7318789,-108.2261788
3093,Artesia Supercenter,NM,32.847687,-104.426641
3094,Oklahoma City Supercenter,OK,35.495778,-97.369339
3095,Desoto Supercenter,TX,32.592876,-96.879774
3096,Red Oak Supercenter,TX,32.534396,-96.815957
3097,Woodstock Supercenter,IL,42.297594,-88.422922
3098,Hudson Oaks Supercenter,TX,32.755959,-97.709576
3099,Fayetteville Neighborhood Market,NC,35.097961,-78.918123
3100,South Bend Supercenter,IN,41.626331,-86.257839
3101,Navarre Supercenter,FL,30.412221,-86.830894
3102,Murrells Inlet Neighborhood Market,SC,33.584413,-79.028972
3103,Riverdale Store,NJ,40.992839,-74.311823
3104,Holland Supercenter,OH,41.6165048,-83.6993419
3105,Killeen Neighborhood Market,TX,31.073296,-97.707563
3106,Warren Supercenter,PA,41.882182,-79.150829
3107,Houston Neighborhood Market,TX,29.844264,-95.644835
3108,Killeen Neighborhood Market,TX,31.108043,-97.800293
3109,Wyoming Supercenter,MI,42.868442,-85.67273
3110,Richmond Store,CA,37.979871,-122.328358
3111,Perry Supercenter,UT,41.484022,-112.030258
3112,Hope Mills Neighborhood Market,NC,34.983867,-78.932576
3113,Greenwood Supercenter,IN,39.633976,-86.08009
3114,Peoria Supercenter,IL,40.796213,-89.634432
3115,Whitehall Supercenter,MI,43.409163,-86.310321
3116,Peachtree City Supercenter,GA,33.401226,-84.599962
3117,Bloomington Supercenter,IL,40.4897474,-89.0415186
3118,Tulsa Neighborhood Market,OK,36.118189,-95.853516
3119,Suwanee Supercenter,GA,34.03644,-84.050564
3120,Brandon Supercenter,FL,27.940627,-82.265018
3121,Glendale Supercenter,AZ,33.51025,-112.267293
3122,Linden Store,NJ,40.612665,-74.24755
3123,Chino Supercenter,CA,33.995325,-117.719321
3124,Bradenton Supercenter,FL,27.495888,-82.482406
3125,Kennesaw Supercenter,GA,34.028451,-84.658026
3126,Post Falls Supercenter,ID,47.713801,-116.907103
3127,Las Vegas Supercenter,NV,36.156329,-115.201607
3128,Canton Supercenter,MI,42.325448,-83.43034
3129,Norristown Supercenter,PA,40.12739,-75.40152
3130,Honolulu Store,HI,21.294726,-157.842947
3131,Long Beach Supercenter,CA,33.829326,-118.090624
3132,Rogers Neighborhood Market,AR,36.313274,-94.124282
3133,Lebanon Supercenter,VA,36.900374,-82.043985
3134,Pensacola Supercenter,FL,30.360589,-87.361789
3135,Plano Supercenter,TX,33.004295,-96.771624
3136,Houma Supercenter,LA,29.584607,-90.692535
3137,Blairsville Supercenter,GA,34.863923,-83.998011
3138,Athens Supercenter,OH,39.3355905,-82.0670162
3139,Shelby Township Supercenter,MI,42.673076,-83.010366
3140,Hanover Store,MD,39.1557389,-76.7324745
3141,Burlington Supercenter,WI,42.703441,-88.254122
3142,Wichita Supercenter,KS,37.676375,-97.204346
3143,Martinez Store,CA,37.996909,-122.109451
3144,Baltimore Supercenter,MD,39.3373245,-76.4878526
3145,Methuen Store,MA,42.743122,-71.165141
3146,Baltimore Store,MD,39.336616,-76.400912
3147,Clarksville Supercenter,TN,36.509439,-87.269068
3148,San Marcos Store,CA,33.135681,-117.123423
3149,Blaine Supercenter,MN,45.1599696,-93.1597977
3150,Plymouth Supercenter,WI,43.751727,-87.945401
3151,Houston Supercenter,TX,29.806025,-95.165177
3152,Elverson Supercenter,PA,40.153132,-75.862418
3153,Jefferson Supercenter,WI,42.987657,-88.807863
3154,Thomasville Supercenter,NC,35.855633,-80.065411
3155,Hickory Neighborhood Market,NC,35.752637,-81.289448
3156,Wisconsin Dells Supercenter,WI,43.584915,-89.812168
3157,Broken Arrow Neighborhood Market,OK,36.033353,-95.799143
3158,Houston Neighborhood Market,TX,29.687403,-95.586073
3159,Pearland Supercenter,TX,29.545992,-95.235878
3160,Hamilton Supercenter,OH,39.388167,-84.508137
3161,Hayden Supercenter,ID,47.749048,-116.793273
3162,Albuquerque Neighborhood Market,NM,35.129841,-106.516849
3163,Cypress Neighborhood Market,TX,29.981305,-95.610473
3164,Hillsboro Supercenter,OH,39.227839,-83.621758
3165,Bradford Supercenter,PA,41.978433,-78.608937
3166,Shakopee Supercenter,MN,44.77931,-93.417731
3167,Laredo Supercenter,TX,27.518352,-99.451706
3168,Rio Rancho Neighborhood Market,NM,35.239523,-106.658132
3169,Secaucus Supercenter,NJ,40.793,-74.042466
3170,Santa Clarita Supercenter,CA,34.413887,-118.506124
3171,El Cajon Store,CA,32.804338,-116.968341
3172,Baldwin Park Supercenter,CA,34.071943,-117.963494
3173,Port St Lucie Supercenter,FL,27.315215,-80.402274
3174,Sherman Neighborhood Market,TX,33.655615,-96.644043
3175,Puyallup Supercenter,WA,47.105989,-122.29724
3176,Brooksville Supercenter,FL,28.537096,-82.407398
3177,Wiggins Supercenter,MS,30.8456051,-89.1443867
3178,Indianapolis Supercenter,IN,39.858339,-85.975906
3179,Chula Vista Supercenter,CA,32.631012,-116.968043
3180,Rockwall Neighborhood Market,TX,32.931345,-96.46793
3181,Lacey Supercenter,WA,47.060493,-122.77375
3182,Red Wing Supercenter,MN,44.563101,-92.581983
3183,Epping Supercenter,NH,43.027448,-71.068055
3184,Denver Supercenter,CO,39.769707,-104.89727
3185,Melbourne Supercenter,FL,28.233106,-80.724196
3186,Lakewood Supercenter,WA,47.193924,-122.516962
3187,Danbury Store,CT,41.407877,-73.412984
3188,Houston Neighborhood Market,TX,29.657006,-95.530023
3189,Norwalk Store,CT,41.096203,-73.449547
3190,New Milford Store,CT,41.551962,-73.419723
3191,Keene Store,NH,42.924172,-72.286498
3192,Guilford Store,CT,41.287176,-72.678888
3193,Hamden Store,CT,41.3737,-72.918988
3194,Waterbury Store,CT,41.56332,-73.004433
3195,Fall River Supercenter,MA,41.686277,-71.141228
3196,Kennett Square Supercenter,PA,39.861153,-75.690187
3197,Teaticket Store,MA,41.560796,-70.593732
3198,Willow Grove Supercenter,PA,40.158484,-75.139103
3199,Bethlehem Store,PA,40.672452,-75.342024
3200,Norristown Store,PA,40.145313,-75.315212
3201,Saddle Brook Store,NJ,40.8922201,-74.0938144
3202,Denver Supercenter,CO,39.651773,-104.879043
3203,Hidalgo Supercenter,TX,26.125271,-98.219485
3204,West Valley City Supercenter,UT,40.702147,-112.027224
3205,Evans Supercenter,GA,33.545794,-82.142287
3206,Austin Supercenter,TX,30.41371,-97.676453
3207,Middletown Supercenter,OH,39.488698,-84.326818
3208,Allen Neighborhood Market,TX,33.113843,-96.629614
3209,Newark Supercenter,OH,40.085707,-82.430723
3210,Manassas Supercenter,VA,38.752905,-77.448523
3211,Pearland Supercenter,TX,29.558144,-95.382651
3212,Glenmont Supercenter,NY,42.608957,-73.792705
3213,Zanesville Supercenter,OH,39.891437,-82.040887
3214,Houston Supercenter,TX,29.723052,-95.465008
3215,Colorado Springs Supercenter,CO,38.854486,-104.721872
3216,Spring Supercenter,TX,30.114503,-95.387051
3217,Kingwood Neighborhood Market,TX,30.069345,-95.214509
3218,Salt Lake City Supercenter,UT,40.740886,-111.901122
3219,Sioux City Supercenter,IA,42.531771,-96.374694
3220,Horn Lake Neighborhood Market,MS,34.961086,-90.032598
3221,Rocklin Supercenter,CA,38.802655,-121.201915
3222,Montgomery Supercenter,TX,30.3844023,-95.6504343
3223,Los Lunas Supercenter,NM,34.817298,-106.763155
3224,Belvidere Supercenter,IL,42.238256,-88.817278
3225,Pantego Neighborhood Market,TX,32.708505,-97.150711
3226,Cedar Knolls Store,NJ,40.809705,-74.457207
3227,Dumfries Supercenter,VA,38.581143,-77.308069
3228,Fayetteville Neighborhood Market,NC,35.040391,-78.998765
3229,Fayetteville Supercenter,NC,35.024684,-79.053432
3230,Bartlett Neighborhood Market,TN,35.227897,-89.847127
3231,Crestwood Supercenter,IL,41.648217,-87.734201
3232,Goodyear Neighborhood Market,AZ,33.4871959,-112.3644107
3233,Springfield Supercenter,IL,39.744855,-89.639356
3234,Forest Neighborhood Market,VA,37.3654387,-79.2624709
3235,Albion Supercenter,NY,43.234153,-78.226188
3236,Debary Neighborhood Market,FL,28.897926,-81.304113
3237,Lynchburg Neighborhood Market,VA,37.322584,-79.252851
3238,Ellenwood Supercenter,GA,33.636377,-84.292949
3239,Louisville Supercenter,KY,38.171432,-85.870209
3240,Madison Supercenter,OH,41.804645,-81.071979
3241,Burlington Supercenter,NC,36.091156,-79.403377
3242,Oklahoma City Neighborhood Market,OK,35.494647,-97.550568
3243,Amite Supercenter,LA,30.729012,-90.529634
3244,Roanoke Neighborhood Market,VA,37.272951,-79.909687
3245,Orlando Neighborhood Market,FL,28.536191,-81.209074
3246,Marietta Supercenter,GA,33.867392,-84.636252
3247,Chattanooga Neighborhood Market,TN,35.115368,-85.262699
3248,Riverton Supercenter,UT,40.505171,-111.97752
3249,Chamblee Supercenter,GA,33.888542,-84.311428
3250,Winston Salem Supercenter,NC,36.027268,-80.262633
3251,Lauderdale Lakes Supercenter,FL,26.162388,-80.20542
3252,Monticello Supercenter,MN,45.284181,-93.801838
3253,Roanoke Neighborhood Market,VA,37.322134,-79.935994
3254,Laredo Supercenter,TX,27.453311,-99.474166
3255,Marion Supercenter,IA,42.033289,-91.552968
3256,Port Orange Neighborhood Market,FL,29.142239,-81.033269
3257,Oakwood Supercenter,GA,34.231419,-83.874813
3258,Simpsonville Neighborhood Market,SC,34.757584,-82.267443
3259,Crowley Supercenter,TX,32.5770666,-97.3388787
3260,Sandusky Supercenter,MI,43.418184,-82.856144
3261,Waynesboro Supercenter,PA,39.7427258,-77.5282037
3262,Yukon Neighborhood Market,OK,35.5091166,-97.7256424
3263,Tamaqua Supercenter,PA,40.836824,-75.988013
3264,Fort Oglethorpe Neighborhood Market,GA,34.9547985,-85.2447285
3265,Dulles Supercenter,VA,38.935887,-77.523547
3266,Springfield Supercenter,OH,39.920876,-83.746931
3267,Florence Neighborhood Market,SC,34.174603,-79.810763
3268,Goose Creek Neighborhood Market,SC,32.970025,-80.003193
3269,Medford Supercenter,WI,45.15337,-90.330656
3270,Chesapeake Supercenter,VA,36.653773,-76.23355
3271,Midland Supercenter,TX,31.974854,-102.070354
3272,Houston Supercenter,TX,29.788756,-95.465145
3273,Ventura Store,CA,34.258121,-119.2129493
3274,Burleson Neighborhood Market,TX,32.5377974,-97.3613042
3275,Rogers Neighborhood Market,AR,36.332473,-94.126607
3276,Bismarck Supercenter,ND,46.857733,-100.768147
3277,Las Vegas Neighborhood Market,NV,36.220597,-115.324377
3278,Cincinnati Supercenter,OH,39.296846,-84.518984
3279,Greensboro Supercenter,NC,36.109195,-79.756949
3280,Chattanooga Supercenter,TN,35.015665,-85.376526
3281,Santa Isabel Supercenter,PR,18.016813,-66.380767
3282,El Paso Neighborhood Market,TX,31.742491,-106.289318
3283,Indian Trail Supercenter,NC,35.07882,-80.649849
3284,Chattanooga Supercenter,TN,35.094449,-85.331891
3285,Jacksonville Supercenter,FL,30.477426,-81.638694
3286,Mount Olive Supercenter,NC,35.210528,-78.07173
3287,Yelm Supercenter,WA,46.934748,-122.577503
3288,Kenner Neighborhood Market,LA,30.020403,-90.237608
3289,Suisun City Supercenter,CA,38.24262,-121.990103
3290,Citrus Heights Supercenter,CA,38.689487,-121.295274
3291,Atlanta Supercenter,GA,33.719115,-84.312878
3292,Decatur Supercenter,GA,33.757277,-84.268408
3293,Nashville Supercenter,TN,36.08246,-86.725437
3294,Arbutus Supercenter,MD,39.248504,-76.66744
3295,Manati Supercenter,PR,18.4408636,-66.4577686
3296,Kent Supercenter,OH,41.097718,-81.38377
3297,Orangeburg Neighborhood Market,SC,33.482413,-80.869633
3298,Ladson Neighborhood Market,SC,32.978876,-80.128208
3299,Niles Supercenter,IL,42.056567,-87.835428
3300,Locust Grove Neighborhood Market,OK,36.198695,-95.158237
3301,Grand Blanc Supercenter,MI,42.938685,-83.649424
3302,West Sacramento Supercenter,CA,38.58732,-121.550055
3303,Alexandria Neighborhood Market,LA,31.270914,-92.487231
3304,Bernalillo Supercenter,NM,35.3200531,-106.5719999
3305,Rio Rancho Supercenter,NM,35.242941,-106.699666
3306,North Las Vegas Supercenter,NV,36.201086,-115.191704
3307,Sparks Supercenter,NV,39.584388,-119.746385
3308,Prescott Valley Supercenter,AZ,34.592452,-112.341401
3309,Tega Cay Supercenter,SC,35.046249,-80.993615
3310,Pineville Neighborhood Market,LA,31.331719,-92.405713
3311,Vermillion Supercenter,SD,42.791693,-96.936202
3312,Natrona Heights Supercenter,PA,40.646984,-79.712979
3313,Nampa Supercenter,ID,43.602905,-116.510876
3314,Atlanta Supercenter,GA,33.72837,-84.507908
3315,Aurora Neighborhood Market,CO,39.640148,-104.737674
3316,Muncie Supercenter,IN,40.157541,-85.369318
3317,Shreveport Neighborhood Market,LA,32.399649,-93.765036
3318,Woodland Supercenter,WA,45.929074,-122.761382
3319,Acworth Supercenter,GA,34.048696,-84.698029
3320,Monroe Neighborhood Market,LA,32.526989,-92.113661
3321,Cincinnati Supercenter,OH,39.249276,-84.42986
3322,West Monroe Neighborhood Market,LA,32.519587,-92.144564
3323,San Tan Valley Supercenter,AZ,33.176395,-111.584612
